pair_id,speaker,word,label,file,duration_s,spectral_centroid_hz,vot_proxy_s,mfcc0_mean,mfcc1_mean,mfcc2_mean,mfcc3_mean,mfcc4_mean,mfcc5_mean,mfcc6_mean,mfcc7_mean,mfcc8_mean,mfcc9_mean,mfcc10_mean,mfcc11_mean,mfcc12_mean,mfcc0_delta_mean,mfcc1_delta_mean,mfcc2_delta_mean,mfcc3_delta_mean,mfcc4_delta_mean,mfcc5_delta_mean,mfcc6_delta_mean,mfcc7_delta_mean,mfcc8_delta_mean,mfcc9_delta_mean,mfcc10_delta_mean,mfcc11_delta_mean,mfcc12_delta_mean
dda_da,bimochan,raj_kunwar_ddaak,dda,Proposal/clips/dda_da/bimochan_raj_kunwar_ddaak_dda.wav,0.48,1098.1896297147587,0.032,-355.15423583984375,110.45977783203125,-42.06489944458008,-6.434085369110107,-3.452564239501953,4.333881855010986,-7.189687728881836,-7.494002342224121,9.769266128540039,11.539691925048828,5.3409013748168945,-11.086526870727539,1.1688660383224487,-18.420589447021484,-8.82294750213623,0.7432975172996521,-3.5945546627044678,1.057159185409546,-0.06740092486143112,-2.72749662399292,-1.868544101715088,-1.7525252103805542,-0.7761867046356201,0.5308229327201843,0.5066559314727783,1.1452276706695557
dda_da,bimochan,raj_kunwar_ddaal,dda,Proposal/clips/dda_da/bimochan_raj_kunwar_ddaal_dda.wav,1.9258125,726.6374096637146,0.768,-458.7709655761719,57.55964660644531,-2.269272565841675,6.063296318054199,-2.5448713302612305,3.400468587875366,-0.7234342098236084,-3.6427347660064697,3.2318716049194336,6.025212287902832,0.5354779958724976,-5.382009029388428,1.1403065919876099,-0.15610526502132416,-0.20636411011219025,-0.16536524891853333,-0.10403531789779663,-0.03162878379225731,0.0411577932536602,0.10394693166017532,0.1483386605978012,0.1691790670156479,0.16522987186908722,0.13914434611797333,0.09678646177053452,0.046046193689107895
dda_da,bimochan,raj_kunwar_ddaanda,dda,Proposal/clips/dda_da/bimochan_raj_kunwar_ddaanda_dda.wav,1.504,774.5387070819364,0.8,-389.921142578125,100.77828216552734,-15.334266662597656,11.817489624023438,-10.694282531738281,-0.5740492343902588,-8.881332397460938,-6.966716289520264,5.56914758682251,3.435471773147583,-2.020827054977417,-9.240824699401855,5.676769256591797,-2.09206223487854,-0.8299839496612549,-0.48410025238990784,-0.3008405566215515,0.9811367988586426,1.2838772535324097,0.9319655299186707,0.38468822836875916,1.1895936727523804,1.6853395700454712,0.11277451366186142,-0.29532739520072937,0.02329970709979534
dda_da,bimochan,raj_kunwar_ddar,dda,Proposal/clips/dda_da/bimochan_raj_kunwar_ddar_dda.wav,1.9258125,329.1744876186762,0.224,-470.3737487792969,58.89181900024414,-4.091148376464844,11.129010200500488,-4.607608318328857,1.9384822845458984,-1.5015318393707275,-3.3298254013061523,0.7678859233856201,1.7403684854507446,3.173395872116089,-1.4605507850646973,0.39199116826057434,1.2344366312026978,1.2332818508148193,0.5699667930603027,0.3559146821498871,0.06275911629199982,-0.158848837018013,-0.07012005150318146,0.005341514013707638,0.039889443665742874,-0.0015515226405113935,-0.14521601796150208,-0.06943430006504059,0.0608074888586998
dda_da,bimochan,raj_kunwar_ddori,dda,Proposal/clips/dda_da/bimochan_raj_kunwar_ddori_dda.wav,0.9970625,654.3450673634192,0.0,-646.9434204101562,46.29296875,18.745521545410156,32.007415771484375,3.270991325378418,-1.0823787450790405,5.681600570678711,0.8872827291488647,-1.36781644821167,-1.2591512203216553,1.7993061542510986,-2.794367790222168,-3.754899024963379,-12.398187637329102,-5.2613525390625,-0.7766095399856567,-4.436319828033447,0.41881445050239563,1.6335214376449585,0.18333150446414948,0.15032130479812622,0.5284572243690491,0.8366487622261047,-0.3272697329521179,0.05447818711400032,0.9598588943481445
dda_da,bimochan,raj_kunwar_dori,da,Proposal/clips/dda_da/bimochan_raj_kunwar_dori_da.wav,1.0666875,410.3858649832288,0.032,-463.70623779296875,55.535804748535156,12.058534622192383,33.963768005371094,0.4752872586250305,-9.99517822265625,3.5112102031707764,2.4722788333892822,-1.473513126373291,-4.538934230804443,0.4089127779006958,-2.309490919113159,-4.785955905914307,-5.318333625793457,-3.2645702362060547,0.6004534959793091,-0.7435092926025391,-0.5928052067756653,0.3809005618095398,0.4648784101009369,0.5561559200286865,-0.11271743476390839,-0.1334068924188614,0.46247750520706177,0.21224889159202576,-0.27741509675979614
i_ii,bimochan,raj_kunwar_deen,ii,Proposal/clips/i_ii/bimochan_raj_kunwar_deen_ii.wav,1.716875,383.2296295980858,0.32,-456.6802062988281,65.59183502197266,21.3046875,28.608285903930664,0.7844436764717102,-5.862868785858154,5.433825492858887,3.481105089187622,-1.3253804445266724,-1.8067381381988525,-2.8108458518981934,-3.649221181869507,2.3762829303741455,0.10173588991165161,0.12020669132471085,0.08380074054002762,0.06423722207546234,0.035338085144758224,-0.016958341002464294,-0.06691329926252365,-0.08696678280830383,-0.0858134850859642,-0.09564146399497986,-0.10389559715986252,-0.07408153265714645,-0.031102335080504417
i_ii,bimochan,raj_kunwar_din,i,Proposal/clips/i_ii/bimochan_raj_kunwar_din_i.wav,1.6704375,493.0132211862071,0.512,-471.04010009765625,58.77370071411133,14.685670852661133,28.546167373657227,3.2632224559783936,-7.207799911499023,4.982707500457764,-1.5390924215316772,-2.36002516746521,-2.052342653274536,-2.6479408740997314,-2.778388738632202,-1.1772074699401855,1.3275044921101653e-06,1.7993855294662353e-08,-5.398156588398706e-08,0.0,8.996927647331177e-09,0.0,8.996927647331177e-09,-1.7993855294662353e-08,6.7476957354983824e-09,4.498463823665588e-09,0.0,1.7993855294662353e-08,4.498463823665588e-09
i_ii,bimochan,raj_kunwar_keen,ii,Proposal/clips/i_ii/bimochan_raj_kunwar_keen_ii.wav,1.2524375,1176.2308666155673,0.352,-413.56024169921875,81.372314453125,-4.338377952575684,19.7736873626709,-8.14402961730957,-3.738839626312256,-0.03064856491982937,-7.430041313171387,8.33440113067627,-3.1972391605377197,-5.95078182220459,2.245950222015381,-0.16707220673561096,-0.12868909537792206,-0.14970090985298157,-0.07356046140193939,-0.0017906666034832597,0.02202889882028103,-0.013095530681312084,-0.08046473562717438,-0.1354452669620514,-0.14504823088645935,-0.10696079581975937,-0.04691009595990181,0.0009251624578610063,0.01524971704930067
i_ii,bimochan,raj_kunwar_kin,i,Proposal/clips/i_ii/bimochan_raj_kunwar_kin_i.wav,2.0419375,740.6628863898263,0.928,-492.6905212402344,48.07112121582031,2.3183863162994385,16.749940872192383,-0.6361452341079712,-1.4406096935272217,0.012936830520629883,-3.3510587215423584,2.832017421722412,-1.002137541770935,-2.7815535068511963,0.37787187099456787,0.42628154158592224,-0.04921591281890869,-0.0566132515668869,-0.03666887432336807,-0.03158438205718994,-0.033978164196014404,-0.03429479897022247,-0.0371197871863842,-0.04147891700267792,-0.03755834698677063,-0.024302519857883453,-0.012426335364580154,-0.009428523480892181,-0.01252368837594986
i_ii,bimochan,raj_kunwar_meel,ii,Proposal/clips/i_ii/bimochan_raj_kunwar_meel_ii.wav,1.80975,1417.4252093274886,0.928,-468.9670104980469,57.495361328125,5.6423516273498535,22.34947395324707,-0.43781778216362,-4.415342330932617,-2.784095048904419,-6.532715797424316,0.5269232392311096,-4.030941963195801,-2.427830219268799,-3.680975914001465,-0.060725703835487366,0.06235823407769203,0.08422860503196716,0.07819242030382156,0.07867758721113205,0.08381675183773041,0.08383049815893173,0.07558420300483704,0.06718070060014725,0.06567398458719254,0.0665118396282196,0.06068773940205574,0.04874080419540405,0.040324270725250244
i_ii,bimochan,raj_kunwar_mil,i,Proposal/clips/i_ii/bimochan_raj_kunwar_mil_i.wav,0.512,617.582675666752,0.032,-289.7172546386719,157.5181121826172,13.084175109863281,49.862186431884766,-0.5274900794029236,-6.29109525680542,-2.56002140045166,-20.066728591918945,3.9918880462646484,-5.737730979919434,-12.962852478027344,-5.96013879776001,-1.7482597827911377,-13.291708946228027,-1.6033501625061035,2.7916901111602783,-1.9430499076843262,2.611290216445923,2.583876371383667,0.2019226849079132,0.9738316535949707,1.760196566581726,1.9138221740722656,0.5059096217155457,-1.1867380142211914,0.6015605330467224
i_ii,bimochan,raj_kunwar_peer,ii,Proposal/clips/i_ii/bimochan_raj_kunwar_peer_ii.wav,1.3685625,531.561167442065,0.384,-440.81695556640625,63.17717742919922,-2.9589617252349854,40.96601486206055,-2.9323837757110596,-8.490708351135254,-0.12558041512966156,0.5332916378974915,2.5278494358062744,-8.88624095916748,-2.2075634002685547,-1.3722145557403564,0.1470681130886078,-3.646547384050791e-07,-8.871388956777082e-08,-1.1089236195971353e-08,-2.2178472391942705e-08,-1.663385518213545e-08,0.0,-1.9406163787039077e-08,0.0,-2.77230913781068e-08,5.544618097985676e-09,0.0,-4.158463795533862e-09,0.0
i_ii,bimochan,raj_kunwar_pir,i,Proposal/clips/i_ii/bimochan_raj_kunwar_pir_i.wav,2.0186875,538.1717752672787,0.768,-485.4162902832031,34.880489349365234,-5.573176860809326,25.648677825927734,-4.735917091369629,-4.742583274841309,-1.8749401569366455,-2.8796164989471436,2.9240241050720215,-2.8985328674316406,-2.015885829925537,-3.352285385131836,-1.2730348110198975,1.4901161193847656e-07,-5.960464477539063e-08,-2.2351741790771484e-08,-1.4901161193847656e-08,0.0,1.4901161193847656e-08,3.725290298461914e-09,0.0,9.313225746154785e-09,1.4901161193847656e-08,-3.725290298461914e-09,-3.725290298461914e-09,1.1175870895385742e-08
i_ii,bimochan,raj_kunwar_seemaa,ii,Proposal/clips/i_ii/bimochan_raj_kunwar_seemaa_ii.wav,0.544,722.5418788086682,0.0,-314.8370361328125,175.19418334960938,-20.61971664428711,25.665088653564453,-4.3326849937438965,0.9584824442863464,0.5622716546058655,-14.57304573059082,8.648504257202148,0.5550076961517334,-4.327737808227539,-0.6865646243095398,3.917738199234009,-11.758430480957031,-0.20478905737400055,-0.7114130258560181,-7.60715389251709,1.407969355583191,4.392435073852539,0.14092737436294556,0.9364525675773621,1.6937522888183594,2.112149238586426,0.41504791378974915,0.8710743188858032,1.0709108114242554
i_ii,bimochan,raj_kunwar_sima,i,Proposal/clips/i_ii/bimochan_raj_kunwar_sima_i.wav,0.608,1041.9370503243595,0.032,-261.6080017089844,152.35000610351562,-23.58917999267578,43.011783599853516,-8.675088882446289,-9.732026100158691,-0.44120359420776367,-18.252201080322266,12.51656723022461,2.3649630546569824,-10.683231353759766,-1.549148440361023,1.7469590902328491,-12.237367630004883,1.2626478672027588,0.5167659521102905,-5.946351528167725,2.1253323554992676,4.856341361999512,-0.307376891374588,1.0003416538238525,1.9391428232192993,2.269880771636963,0.7338742017745972,-1.0793997049331665,1.8341881036758423
ka_kha,bim,kaali,ka,Proposal/clips/ka_kha/bim_kaali_ka.wav,4.649375,1512.7136082357974,0.672,-551.053955078125,36.8941535949707,2.5440196990966797,5.451510429382324,1.3782726526260376,-3.0751194953918457,-4.2612504959106445,-3.1414434909820557,-0.8989652991294861,-0.3586544990539551,0.6274021863937378,-1.8664860725402832,-1.6204900741577148,0.12091317772865295,0.21236000955104828,0.20729359984397888,0.04883513227105141,-0.12628871202468872,-0.17485247552394867,-0.0720851942896843,0.056198347359895706,0.08048990368843079,-0.029200011864304543,-0.13601940870285034,-0.12667839229106903,-0.058840155601501465
ka_kha,bim,kaam,ka,Proposal/clips/ka_kha/bim_kaam_ka.wav,2.644,1448.6698051869673,1.344,-478.4108581542969,64.2657470703125,-5.454427719116211,3.9724807739257812,-1.180542230606079,1.4824963808059692,-0.7704145908355713,-1.5347038507461548,1.1835029125213623,1.4645150899887085,-1.46309232711792,0.34382015466690063,1.9708424806594849,0.19328470528125763,0.23297177255153656,0.1364702582359314,0.03707864135503769,-0.02542637102305889,-0.04911500960588455,-0.05718592554330826,-0.0661463662981987,-0.06935764849185944,-0.05080752074718475,-0.010872716084122658,0.025919919833540916,0.030810080468654633
ka_kha,bim,kaan,ka,Proposal/clips/ka_kha/bim_kaan_ka.wav,2.409375,1480.4254913857433,0.896,-484.5439453125,66.84296417236328,-12.806276321411133,0.02914508990943432,-1.8126274347305298,-5.8505988121032715,-15.152070999145508,-7.598940372467041,-2.7433528900146484,-3.201508045196533,-4.125649452209473,-3.310911178588867,1.0261329412460327,-0.7964211702346802,-0.2728286385536194,-0.04757466912269592,0.38582077622413635,0.5505769848823547,0.16271726787090302,0.08617336302995682,-0.12407799810171127,0.048423901200294495,0.08144773542881012,-0.09095782786607742,-0.059438951313495636,-0.06082862988114357
ka_kha,bim,kaaro,ka,Proposal/clips/ka_kha/bim_kaaro_ka.wav,1.236,964.3404559508111,0.192,-412.69183349609375,82.506591796875,-4.712512493133545,4.433297157287598,-6.349984645843506,-5.52754545211792,6.831662654876709,-2.36885666847229,-1.4703420400619507,3.8424220085144043,-2.134446620941162,-1.3811410665512085,2.3717384338378906,4.238280773162842,1.4741986989974976,-0.6390472054481506,0.2568371891975403,-0.0407637394964695,-0.01247007679194212,-0.03509679064154625,-0.06376337260007858,0.13950303196907043,0.32004663348197937,0.09538599103689194,-0.0020951484329998493,0.002215416869148612
ka_kha,bim,khaali,kha,Proposal/clips/ka_kha/bim_khaali_kha.wav,1.28,979.1130892290779,0.768,-410.8525695800781,90.99754333496094,-1.9107791185379028,13.725377082824707,-4.352924823760986,-17.73283576965332,-11.23373031616211,-9.820213317871094,-8.56643009185791,-7.288210391998291,-7.611983776092529,-8.823386192321777,-7.400363922119141,-2.3256678581237793,-0.9674267768859863,0.829814612865448,1.0608656406402588,0.9412035942077637,0.7718416452407837,0.6700816750526428,0.8814302682876587,0.8592847585678101,0.6086859703063965,0.38716092705726624,0.8154963254928589,0.4993833303451538
ka_kha,bim,khaam,kha,Proposal/clips/ka_kha/bim_khaam_kha.wav,2.857375,1712.7924284240835,1.44,-456.8487548828125,52.63043212890625,-10.68566608428955,3.6128172874450684,3.375446319580078,7.271224021911621,-1.1335794925689697,-8.772130966186523,-0.6953760385513306,-0.8529106378555298,-8.841103553771973,-7.02242374420166,-5.229228496551514,1.7117234468460083,0.21539387106895447,-0.4464680850505829,-0.11466272175312042,-0.3294094204902649,-0.09258666634559631,0.10546199232339859,-0.24945488572120667,0.16181732714176178,0.2554977834224701,-0.4543497860431671,-0.6043188571929932,-0.06357985734939575
ka_kha,bim,khaaro,kha,Proposal/clips/ka_kha/bim_khaaro_kha.wav,2.196,1605.8968548310547,0.608,-473.5476379394531,47.98935317993164,-7.068088531494141,-0.4649515450000763,-1.8730864524841309,-3.532214403152466,-2.5062527656555176,-2.019502878189087,-4.050423622131348,0.030702389776706696,-1.9569169282913208,-2.020458459854126,-0.4200326204299927,0.08515159040689468,0.099544957280159,0.04863266274333,-0.005648734048008919,-0.03908742219209671,-0.0419226735830307,-0.019762692973017693,0.012547442689538002,0.03821956366300583,0.04403293505311012,0.024622907862067223,-0.013432187959551811,-0.05124626308679581
ka_kha,bimochan,raj_kunwar_khaan,kha,Proposal/clips/ka_kha/bimochan_raj_kunwar_khaan_kha.wav,2.065125,714.8532995505448,0.672,-537.9594116210938,52.26930236816406,-2.9258627891540527,2.2020668983459473,4.03702974319458,2.6667423248291016,-6.97318696975708,3.4070703983306885,3.6790428161621094,3.0584144592285156,-1.0433430671691895,-5.946897029876709,4.205921649932861,0.5502034425735474,0.6167563796043396,0.3255738615989685,0.18758122622966766,0.18776792287826538,0.14653387665748596,0.06176891177892685,0.05687117204070091,0.10865907371044159,0.08704304695129395,0.0001761655876180157,-0.027511024847626686,0.018650365993380547
ka_kha,bimochan,raj_kunwar_khuwa,kha,Proposal/clips/ka_kha/bimochan_raj_kunwar_khuwa_kha.wav,1.5543125,464.8285440090756,0.224,-463.8348083496094,74.3239517211914,8.34908676147461,-7.06679105758667,-8.856796264648438,-1.5262078046798706,2.9227912425994873,1.368983268737793,-1.357515811920166,2.38566255569458,-0.4565770924091339,-4.1295976638793945,-0.46686258912086487,1.9136525392532349,1.3818995952606201,0.33269667625427246,0.03453131020069122,0.18855445086956024,0.08001159876585007,0.055270709097385406,0.0063972617499530315,-0.16813886165618896,-0.11438244581222534,-0.22570395469665527,-0.09834802150726318,-0.1226702332496643
ka_kha,bimochan,raj_kunwar_kuwa,ka,Proposal/clips/ka_kha/bimochan_raj_kunwar_kuwa_ka.wav,3.1565,773.6887162937328,0.96,-549.1565551757812,37.584564208984375,1.1417564153671265,0.9987529516220093,-0.9676920771598816,1.1194889545440674,-0.011150398291647434,-0.23807241022586823,0.2718586027622223,0.7538381218910217,1.2859524488449097,-1.3518099784851074,-1.2150284051895142,5.049460014561191e-07,-1.926614778824387e-08,3.853229557648774e-08,0.0,4.8165369470609676e-09,1.2041342367652419e-09,1.4449611285272113e-08,0.0,9.633073894121935e-09,9.633073894121935e-09,4.8165369470609676e-09,9.633073894121935e-09,-4.8165369470609676e-09
sha_sa,bimochan,raj_kunwar_aasaa,sa,Proposal/clips/sha_sa/bimochan_raj_kunwar_aasaa_sa.wav,1.7633125,1426.2218984245387,0.736,-435.7931213378906,64.20249938964844,-12.96314525604248,-7.595313549041748,0.09189850836992264,-6.6615190505981445,5.574612617492676,-6.332168102264404,8.102917671203613,11.117385864257812,-4.920716285705566,-6.854158878326416,0.5794879198074341,0.2401094138622284,0.17058615386486053,0.026243755593895912,-0.17897002398967743,-0.1894800364971161,-0.13131077587604523,-0.007030512671917677,0.07888021320104599,0.030456960201263428,-0.007044843398034573,-0.06796811521053314,-0.0070972018875181675,0.030649052932858467
sha_sa,bimochan,raj_kunwar_aashaa,sha,Proposal/clips/sha_sa/bimochan_raj_kunwar_aashaa_sha.wav,1.7400625,1909.9691457874817,0.48,-450.9408874511719,62.7578010559082,-12.053772926330566,-16.002811431884766,6.399003505706787,-6.165663719177246,6.7010297775268555,-7.084513187408447,8.144258499145508,12.410294532775879,-6.279638290405273,-9.768993377685547,1.8467302322387695,-0.02462262660264969,0.004524290096014738,0.03266998752951622,-0.014610434882342815,-0.029215624555945396,0.022143080830574036,0.022184157744050026,-0.02887400984764099,-0.01432978454977274,0.03241011127829552,0.004836252424865961,-0.03362070396542549,0.004731827415525913
